V=6^3									V=8^3									V=14^3									V=18^3								
time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum
0.05012	-0.20301	0.07961	0.05012	0.10109	0.07506	0.05012	-0.05431	0.08279	0.05012	0.18967	0.07395	0.05012	-0.17394	0.07294	0.05012	0.056	0.07239	0.05012	-0.04354	0.07294	0.05012	-0.07422	0.07432	0.05012	0.07168	0.0735	0.05012	-0.06549	0.07203	0.05012	0.14653	0.07209	0.05012	-0.01509	0.0771
0.05129	-0.20289	0.07944	0.05129	0.10105	0.0749	0.05129	-0.05428	0.08258	0.05129	0.18947	0.07377	0.05129	-0.1739	0.07275	0.05129	0.05584	0.07221	0.05129	-0.04359	0.07276	0.05129	-0.07429	0.07414	0.05129	0.07158	0.07332	0.05129	-0.06556	0.07186	0.05129	0.14636	0.07191	0.05129	-0.01515	0.07692
0.05248	-0.20276	0.07926	0.05248	0.10101	0.07474	0.05248	-0.05425	0.08236	0.05248	0.18925	0.07358	0.05248	-0.17387	0.07256	0.05248	0.05567	0.07203	0.05248	-0.04365	0.07257	0.05248	-0.07436	0.07396	0.05248	0.07147	0.07313	0.05248	-0.06563	0.07168	0.05248	0.14618	0.07173	0.05248	-0.01522	0.07673
0.0537	-0.20263	0.07907	0.0537	0.10097	0.07456	0.0537	-0.05422	0.08214	0.0537	0.18902	0.07339	0.0537	-0.17383	0.07236	0.0537	0.05549	0.07183	0.0537	-0.04371	0.07238	0.0537	-0.07443	0.07377	0.0537	0.07136	0.07294	0.0537	-0.06571	0.07149	0.0537	0.146	0.07154	0.0537	-0.01529	0.07654
0.05495	-0.20249	0.07888	0.05495	0.10092	0.07438	0.05495	-0.05419	0.0819	0.05495	0.18878	0.07318	0.05495	-0.17379	0.07215	0.05495	0.0553	0.07163	0.05495	-0.04378	0.07217	0.05495	-0.07451	0.07357	0.05495	0.07125	0.07273	0.05495	-0.06579	0.07129	0.05495	0.1458	0.07133	0.05495	-0.01536	0.07634
0.05623	-0.20235	0.07867	0.05623	0.10088	0.07419	0.05623	-0.05415	0.08165	0.05623	0.18853	0.07297	0.05623	-0.17374	0.07193	0.05623	0.05511	0.07141	0.05623	-0.04384	0.07195	0.05623	-0.07459	0.07336	0.05623	0.07112	0.07252	0.05623	-0.06588	0.07109	0.05623	0.1456	0.07112	0.05623	-0.01544	0.07612
0.05754	-0.2022	0.07846	0.05754	0.10083	0.07399	0.05754	-0.05412	0.08139	0.05754	0.18827	0.07274	0.05754	-0.1737	0.0717	0.05754	0.05491	0.07119	0.05754	-0.04391	0.07173	0.05754	-0.07468	0.07314	0.05754	0.071	0.07229	0.05754	-0.06597	0.07087	0.05754	0.14539	0.0709	0.05754	-0.01552	0.0759
0.05888	-0.20204	0.07824	0.05888	0.10078	0.07378	0.05888	-0.05408	0.08112	0.05888	0.188	0.07251	0.05888	-0.17365	0.07146	0.05888	0.05469	0.07096	0.05888	-0.04399	0.07149	0.05888	-0.07476	0.07292	0.05888	0.07086	0.07206	0.05888	-0.06606	0.07065	0.05888	0.14517	0.07068	0.05888	-0.0156	0.07567
0.06026	-0.20187	0.078	0.06026	0.10073	0.07356	0.06026	-0.05404	0.08083	0.06026	0.18772	0.07227	0.06026	-0.1736	0.0712	0.06026	0.05447	0.07071	0.06026	-0.04406	0.07124	0.06026	-0.07486	0.07268	0.06026	0.07072	0.07181	0.06026	-0.06616	0.07041	0.06026	0.14494	0.07043	0.06026	-0.01569	0.07543
0.06166	-0.2017	0.07776	0.06166	0.10067	0.07334	0.06166	-0.05399	0.08054	0.06166	0.18742	0.07201	0.06166	-0.17355	0.07094	0.06166	0.05424	0.07046	0.06166	-0.04414	0.07099	0.06166	-0.07495	0.07243	0.06166	0.07058	0.07156	0.06166	-0.06626	0.07017	0.06166	0.1447	0.07018	0.06166	-0.01578	0.07518
0.0631	-0.20152	0.0775	0.0631	0.10061	0.0731	0.0631	-0.05395	0.08023	0.0631	0.18711	0.07174	0.0631	-0.1735	0.07067	0.0631	0.054	0.07019	0.0631	-0.04423	0.07072	0.0631	-0.07505	0.07217	0.0631	0.07043	0.07129	0.0631	-0.06637	0.06991	0.0631	0.14444	0.06992	0.0631	-0.01588	0.07491
0.06457	-0.20133	0.07724	0.06457	0.10055	0.07285	0.06457	-0.0539	0.0799	0.06457	0.18678	0.07146	0.06457	-0.17344	0.07038	0.06457	0.05374	0.06991	0.06457	-0.04431	0.07043	0.06457	-0.07515	0.0719	0.06457	0.07027	0.07101	0.06457	-0.06648	0.06964	0.06457	0.14418	0.06965	0.06457	-0.01597	0.07463
0.06607	-0.20113	0.07696	0.06607	0.10049	0.07259	0.06607	-0.05385	0.07957	0.06607	0.18644	0.07117	0.06607	-0.17338	0.07008	0.06607	0.05348	0.06962	0.06607	-0.0444	0.07014	0.06607	-0.07526	0.07161	0.06607	0.0701	0.07072	0.06607	-0.0666	0.06936	0.06607	0.1439	0.06936	0.06607	-0.01608	0.07435
0.06761	-0.20092	0.07667	0.06761	0.10043	0.07231	0.06761	-0.0538	0.07921	0.06761	0.18608	0.07087	0.06761	-0.17332	0.06976	0.06761	0.0532	0.06932	0.06761	-0.0445	0.06983	0.06761	-0.07537	0.07131	0.06761	0.06993	0.07041	0.06761	-0.06672	0.06906	0.06761	0.14361	0.06906	0.06761	-0.01619	0.07404
0.06918	-0.2007	0.07636	0.06918	0.10036	0.07203	0.06918	-0.05375	0.07884	0.06918	0.18571	0.07055	0.06918	-0.17325	0.06943	0.06918	0.05291	0.069	0.06918	-0.0446	0.06951	0.06918	-0.07549	0.071	0.06918	0.06974	0.07009	0.06918	-0.06685	0.06876	0.06918	0.14331	0.06875	0.06918	-0.0163	0.07373
0.07079	-0.20048	0.07604	0.07079	0.10029	0.07173	0.07079	-0.05369	0.07846	0.07079	0.18532	0.07021	0.07079	-0.17318	0.06909	0.07079	0.05261	0.06866	0.07079	-0.0447	0.06917	0.07079	-0.07561	0.07068	0.07079	0.06956	0.06976	0.07079	-0.06698	0.06844	0.07079	0.143	0.06842	0.07079	-0.01642	0.0734
0.07244	-0.20024	0.07571	0.07244	0.10021	0.07142	0.07244	-0.05363	0.07805	0.07244	0.18491	0.06987	0.07244	-0.17311	0.06873	0.07244	0.05229	0.06832	0.07244	-0.04481	0.06882	0.07244	-0.07574	0.07034	0.07244	0.06936	0.06941	0.07244	-0.06712	0.0681	0.07244	0.14267	0.06808	0.07244	-0.01654	0.07305
0.07413	-0.19999	0.07536	0.07413	0.10013	0.07109	0.07413	-0.05357	0.07763	0.07413	0.18449	0.0695	0.07413	-0.17304	0.06836	0.07413	0.05196	0.06795	0.07413	-0.04492	0.06846	0.07413	-0.07587	0.06999	0.07413	0.06915	0.06904	0.07413	-0.06726	0.06775	0.07413	0.14232	0.06773	0.07413	-0.01667	0.07269
0.07586	-0.19973	0.075	0.07586	0.10005	0.07076	0.07586	-0.0535	0.07719	0.07586	0.18404	0.06912	0.07586	-0.17296	0.06797	0.07586	0.05162	0.06758	0.07586	-0.04503	0.06807	0.07586	-0.07601	0.06962	0.07586	0.06893	0.06866	0.07586	-0.06741	0.06739	0.07586	0.14196	0.06735	0.07586	-0.0168	0.07232
0.07762	-0.19945	0.07462	0.07762	0.09996	0.0704	0.07762	-0.05344	0.07674	0.07762	0.18358	0.06873	0.07762	-0.17288	0.06756	0.07762	0.05126	0.06718	0.07762	-0.04516	0.06768	0.07762	-0.07615	0.06923	0.07762	0.06871	0.06827	0.07762	-0.06757	0.06701	0.07762	0.14159	0.06697	0.07762	-0.01694	0.07193
0.07943	-0.19917	0.07422	0.07943	0.09987	0.07003	0.07943	-0.05336	0.07626	0.07943	0.1831	0.06831	0.07943	-0.17279	0.06713	0.07943	0.05089	0.06677	0.07943	-0.04528	0.06726	0.07943	-0.0763	0.06883	0.07943	0.06847	0.06785	0.07943	-0.06773	0.06661	0.07943	0.14119	0.06656	0.07943	-0.01708	0.07152
0.08128	-0.19887	0.07381	0.08128	0.09978	0.06964	0.08128	-0.05329	0.07576	0.08128	0.18259	0.06788	0.08128	-0.1727	0.06669	0.08128	0.05049	0.06634	0.08128	-0.04541	0.06682	0.08128	-0.07645	0.06841	0.08128	0.06823	0.06742	0.08128	-0.06791	0.06619	0.08128	0.14079	0.06614	0.08128	-0.01723	0.07109
0.08318	-0.19855	0.07338	0.08318	0.09968	0.06924	0.08318	-0.05321	0.07524	0.08318	0.18206	0.06743	0.08318	-0.1726	0.06622	0.08318	0.05009	0.06589	0.08318	-0.04555	0.06637	0.08318	-0.07661	0.06797	0.08318	0.06797	0.06697	0.08318	-0.06808	0.06576	0.08318	0.14036	0.0657	0.08318	-0.01739	0.07064
0.08511	-0.19823	0.07292	0.08511	0.09958	0.06882	0.08511	-0.05312	0.07469	0.08511	0.18151	0.06696	0.08511	-0.1725	0.06574	0.08511	0.04966	0.06542	0.08511	-0.04569	0.06589	0.08511	-0.07678	0.06751	0.08511	0.0677	0.0665	0.08511	-0.06827	0.0653	0.08511	0.13991	0.06524	0.08511	-0.01755	0.07018
0.0871	-0.19788	0.07245	0.0871	0.09947	0.06838	0.0871	-0.05304	0.07413	0.0871	0.18093	0.06647	0.0871	-0.1724	0.06523	0.0871	0.04921	0.06493	0.0871	-0.04584	0.0654	0.0871	-0.07695	0.06703	0.0871	0.06742	0.06601	0.0871	-0.06846	0.06483	0.0871	0.13944	0.06476	0.0871	-0.01772	0.06969
0.08913	-0.19752	0.07196	0.08913	0.09936	0.06791	0.08913	-0.05294	0.07354	0.08913	0.18032	0.06596	0.08913	-0.17229	0.06471	0.08913	0.04875	0.06442	0.08913	-0.046	0.06488	0.08913	-0.07713	0.06654	0.08913	0.06713	0.06549	0.08913	-0.06867	0.06434	0.08913	0.13896	0.06425	0.08913	-0.0179	0.06918
0.0912	-0.19715	0.07145	0.0912	0.09924	0.06743	0.0912	-0.05285	0.07292	0.0912	0.17969	0.06543	0.0912	-0.17217	0.06416	0.0912	0.04827	0.06388	0.0912	-0.04616	0.06434	0.0912	-0.07732	0.06602	0.0912	0.06682	0.06496	0.0912	-0.06888	0.06382	0.0912	0.13845	0.06373	0.0912	-0.01808	0.06865
0.09333	-0.19675	0.07091	0.09333	0.09912	0.06693	0.09333	-0.05274	0.07228	0.09333	0.17904	0.06487	0.09333	-0.17205	0.06358	0.09333	0.04776	0.06333	0.09333	-0.04633	0.06378	0.09333	-0.07751	0.06547	0.09333	0.06651	0.0644	0.09333	-0.0691	0.06329	0.09333	0.13792	0.06319	0.09333	-0.01828	0.0681
0.0955	-0.19634	0.07035	0.0955	0.09899	0.06641	0.0955	-0.05264	0.07161	0.0955	0.17835	0.06429	0.0955	-0.17192	0.06299	0.0955	0.04724	0.06275	0.0955	-0.0465	0.06319	0.0955	-0.07771	0.06491	0.0955	0.06617	0.06382	0.0955	-0.06933	0.06273	0.0955	0.13737	0.06262	0.0955	-0.01848	0.06753
0.09772	-0.19591	0.06977	0.09772	0.09885	0.06586	0.09772	-0.05252	0.07091	0.09772	0.17763	0.06369	0.09772	-0.17179	0.06236	0.09772	0.04669	0.06214	0.09772	-0.04668	0.06258	0.09772	-0.07792	0.06432	0.09772	0.06583	0.06321	0.09772	-0.06957	0.06214	0.09772	0.13679	0.06203	0.09772	-0.01868	0.06693
0.1	-0.19546	0.06916	0.1	0.09871	0.0653	0.1	-0.0524	0.07019	0.1	0.17689	0.06306	0.1	-0.17165	0.06171	0.1	0.04612	0.06151	0.1	-0.04687	0.06195	0.1	-0.07813	0.0637	0.1	0.06547	0.06258	0.1	-0.06982	0.06153	0.1	0.13619	0.06141	0.1	-0.0189	0.0663
0.10233	-0.19499	0.06852	0.10233	0.09856	0.0647	0.10233	-0.05228	0.06943	0.10233	0.17611	0.0624	0.10233	-0.1715	0.06104	0.10233	0.04552	0.06085	0.10233	-0.04707	0.06128	0.10233	-0.07835	0.06306	0.10233	0.06509	0.06192	0.10233	-0.07008	0.0609	0.10233	0.13556	0.06077	0.10233	-0.01912	0.06565
0.10471	-0.1945	0.06786	0.10471	0.09841	0.06408	0.10471	-0.05215	0.06864	0.10471	0.17529	0.06172	0.10471	-0.17135	0.06033	0.10471	0.0449	0.06017	0.10471	-0.04727	0.06059	0.10471	-0.07858	0.06239	0.10471	0.0647	0.06124	0.10471	-0.07035	0.06024	0.10471	0.13491	0.0601	0.10471	-0.01935	0.06497
0.10715	-0.19399	0.06717	0.10715	0.09825	0.06344	0.10715	-0.05201	0.06782	0.10715	0.17444	0.06101	0.10715	-0.17118	0.0596	0.10715	0.04426	0.05946	0.10715	-0.04748	0.05987	0.10715	-0.07881	0.0617	0.10715	0.06429	0.06053	0.10715	-0.07063	0.05955	0.10715	0.13423	0.0594	0.10715	-0.01959	0.06427
0.10965	-0.19345	0.06645	0.10965	0.09808	0.06276	0.10965	-0.05186	0.06697	0.10965	0.17356	0.06027	0.10965	-0.17101	0.05883	0.10965	0.04359	0.05872	0.10965	-0.0477	0.05912	0.10965	-0.07906	0.06098	0.10965	0.06387	0.05978	0.10965	-0.07092	0.05883	0.10965	0.13352	0.05867	0.10965	-0.01984	0.06353
0.1122	-0.19288	0.0657	0.1122	0.09791	0.06206	0.1122	-0.05171	0.06608	0.1122	0.17264	0.0595	0.1122	-0.17083	0.05804	0.1122	0.04289	0.05794	0.1122	-0.04793	0.05834	0.1122	-0.07931	0.06022	0.1122	0.06343	0.05901	0.1122	-0.07122	0.05809	0.1122	0.13278	0.05792	0.1122	-0.0201	0.06277
0.11482	-0.1923	0.06492	0.11482	0.09772	0.06133	0.11482	-0.05155	0.06516	0.11482	0.17167	0.05869	0.11482	-0.17065	0.05721	0.11482	0.04216	0.05714	0.11482	-0.04816	0.05753	0.11482	-0.07956	0.05944	0.11482	0.06297	0.05821	0.11482	-0.07154	0.05731	0.11482	0.13201	0.05713	0.11482	-0.02037	0.06197
0.11749	-0.19168	0.0641	0.11749	0.09753	0.06057	0.11749	-0.05138	0.0642	0.11749	0.17067	0.05786	0.11749	-0.17045	0.05635	0.11749	0.04141	0.0563	0.11749	-0.0484	0.05668	0.11749	-0.07983	0.05862	0.11749	0.06249	0.05737	0.11749	-0.07187	0.0565	0.11749	0.13121	0.05631	0.11749	-0.02065	0.06114
0.12023	-0.19104	0.06326	0.12023	0.09733	0.05978	0.12023	-0.0512	0.06321	0.12023	0.16963	0.05699	0.12023	-0.17024	0.05545	0.12023	0.04062	0.05543	0.12023	-0.04866	0.0558	0.12023	-0.0801	0.05777	0.12023	0.06199	0.0565	0.12023	-0.07221	0.05566	0.12023	0.13038	0.05547	0.12023	-0.02094	0.06028
0.12303	-0.19036	0.06237	0.12303	0.09712	0.05896	0.12303	-0.05101	0.06217	0.12303	0.16854	0.05609	0.12303	-0.17003	0.05452	0.12303	0.03981	0.05453	0.12303	-0.04892	0.05489	0.12303	-0.08038	0.05689	0.12303	0.06147	0.0556	0.12303	-0.07256	0.05479	0.12303	0.12951	0.05458	0.12303	-0.02124	0.05938
0.12589	-0.18966	0.06146	0.12589	0.0969	0.0581	0.12589	-0.05081	0.0611	0.12589	0.1674	0.05516	0.12589	-0.1698	0.05355	0.12589	0.03896	0.05359	0.12589	-0.04919	0.05394	0.12589	-0.08066	0.05597	0.12589	0.06093	0.05466	0.12589	-0.07293	0.05388	0.12589	0.12861	0.05366	0.12589	-0.02155	0.05845
0.12882	-0.18893	0.0605	0.12882	0.09668	0.05721	0.12882	-0.05061	0.05998	0.12882	0.16622	0.05418	0.12882	-0.16956	0.05255	0.12882	0.03808	0.05261	0.12882	-0.04946	0.05295	0.12882	-0.08096	0.05502	0.12882	0.06037	0.05369	0.12882	-0.07331	0.05294	0.12882	0.12767	0.05271	0.12882	-0.02186	0.05748
0.13183	-0.18816	0.05951	0.13183	0.09644	0.05628	0.13183	-0.05039	0.05882	0.13183	0.165	0.05317	0.13183	-0.16931	0.0515	0.13183	0.03717	0.0516	0.13183	-0.04975	0.05193	0.13183	-0.08126	0.05403	0.13183	0.05979	0.05267	0.13183	-0.0737	0.05196	0.13183	0.1267	0.05172	0.13183	-0.02219	0.05648
0.1349	-0.18736	0.05848	0.1349	0.09619	0.05532	0.1349	-0.05015	0.05762	0.1349	0.16372	0.05213	0.1349	-0.16905	0.05042	0.1349	0.03622	0.05054	0.1349	-0.05005	0.05086	0.1349	-0.08156	0.053	0.1349	0.05918	0.05162	0.1349	-0.07411	0.05094	0.1349	0.12568	0.0507	0.1349	-0.02253	0.05543
0.13804	-0.18652	0.0574	0.13804	0.09593	0.05431	0.13804	-0.04991	0.05638	0.13804	0.16239	0.05104	0.13804	-0.16877	0.0493	0.13804	0.03523	0.04945	0.13804	-0.05035	0.04976	0.13804	-0.08187	0.05194	0.13804	0.05856	0.05053	0.13804	-0.07453	0.04988	0.13804	0.12463	0.04963	0.13804	-0.02288	0.05435
0.14125	-0.18564	0.05629	0.14125	0.09566	0.05327	0.14125	-0.04965	0.05509	0.14125	0.16101	0.04991	0.14125	-0.16848	0.04813	0.14125	0.03421	0.04832	0.14125	-0.05067	0.04861	0.14125	-0.08219	0.05083	0.14125	0.05791	0.0494	0.14125	-0.07497	0.04879	0.14125	0.12354	0.04853	0.14125	-0.02324	0.05323
0.14454	-0.18473	0.05513	0.14454	0.09537	0.05219	0.14454	-0.04938	0.05376	0.14454	0.15957	0.04874	0.14454	-0.16817	0.04692	0.14454	0.03316	0.04714	0.14454	-0.05099	0.04743	0.14454	-0.08251	0.04968	0.14454	0.05723	0.04823	0.14454	-0.07543	0.04765	0.14454	0.1224	0.04738	0.14454	-0.02361	0.05206
0.14791	-0.18377	0.05393	0.14791	0.09508	0.05107	0.14791	-0.04909	0.05238	0.14791	0.15807	0.04753	0.14791	-0.16785	0.04567	0.14791	0.03206	0.04592	0.14791	-0.05132	0.0462	0.14791	-0.08283	0.0485	0.14791	0.05653	0.04702	0.14791	-0.0759	0.04647	0.14791	0.12123	0.0462	0.14791	-0.02399	0.05085
0.15136	-0.18277	0.05268	0.15136	0.09477	0.04991	0.15136	-0.04879	0.05095	0.15136	0.15652	0.04628	0.15136	-0.16751	0.04437	0.15136	0.03093	0.04466	0.15136	-0.05166	0.04492	0.15136	-0.08316	0.04726	0.15136	0.0558	0.04577	0.15136	-0.07638	0.04525	0.15136	0.12	0.04497	0.15136	-0.02439	0.0496
0.15488	-0.18173	0.05139	0.15488	0.09445	0.0487	0.15488	-0.04847	0.04947	0.15488	0.15491	0.04499	0.15488	-0.16716	0.04303	0.15488	0.02976	0.04335	0.15488	-0.05201	0.0436	0.15488	-0.08349	0.04599	0.15488	0.05505	0.04447	0.15488	-0.07688	0.04399	0.15488	0.11874	0.0437	0.15488	-0.02479	0.04831
0.15849	-0.18064	0.05005	0.15849	0.09412	0.04745	0.15849	-0.04814	0.04795	0.15849	0.15323	0.04365	0.15849	-0.16679	0.04165	0.15849	0.02855	0.042	0.15849	-0.05237	0.04224	0.15849	-0.08382	0.04467	0.15849	0.05427	0.04313	0.15849	-0.0774	0.04268	0.15849	0.11743	0.04239	0.15849	-0.0252	0.04697
0.16218	-0.17951	0.04866	0.16218	0.09377	0.04615	0.16218	-0.04778	0.04638	0.16218	0.1515	0.04226	0.16218	-0.1664	0.04021	0.16218	0.0273	0.04061	0.16218	-0.05273	0.04082	0.16218	-0.08416	0.04331	0.16218	0.05347	0.04174	0.16218	-0.07793	0.04133	0.16218	0.11607	0.04104	0.16218	-0.02562	0.04559
0.16596	-0.17832	0.04722	0.16596	0.0934	0.04481	0.16596	-0.04741	0.04475	0.16596	0.1497	0.04083	0.16596	-0.16599	0.03873	0.16596	0.02601	0.03916	0.16596	-0.05311	0.03937	0.16596	-0.08449	0.0419	0.16596	0.05263	0.04031	0.16596	-0.07848	0.03993	0.16596	0.11466	0.03964	0.16596	-0.02605	0.04416
0.16982	-0.17708	0.04574	0.16982	0.09302	0.04342	0.16982	-0.04702	0.04308	0.16982	0.14783	0.03936	0.16982	-0.16555	0.03721	0.16982	0.02468	0.03767	0.16982	-0.05349	0.03786	0.16982	-0.08482	0.04045	0.16982	0.05177	0.03883	0.16982	-0.07905	0.03849	0.16982	0.11321	0.0382	0.16982	-0.02649	0.04268
0.17378	-0.17579	0.0442	0.17378	0.09263	0.04199	0.17378	-0.0466	0.04136	0.17378	0.14589	0.03784	0.17378	-0.1651	0.03563	0.17378	0.02331	0.03613	0.17378	-0.05388	0.03631	0.17378	-0.08514	0.03894	0.17378	0.05088	0.03731	0.17378	-0.07963	0.037	0.17378	0.11171	0.03671	0.17378	-0.02694	0.04116
0.17783	-0.17445	0.04261	0.17783	0.09221	0.0405	0.17783	-0.04616	0.03958	0.17783	0.14389	0.03627	0.17783	-0.16462	0.03401	0.17783	0.02189	0.03455	0.17783	-0.05427	0.03471	0.17783	-0.08546	0.0374	0.17783	0.04997	0.03574	0.17783	-0.08023	0.03546	0.17783	0.11015	0.03517	0.17783	-0.02739	0.03959
0.18197	-0.17305	0.04097	0.18197	0.09178	0.03897	0.18197	-0.0457	0.03776	0.18197	0.14181	0.03465	0.18197	-0.16412	0.03234	0.18197	0.02044	0.03291	0.18197	-0.05467	0.03305	0.18197	-0.08578	0.0358	0.18197	0.04902	0.03413	0.18197	-0.08084	0.03388	0.18197	0.10855	0.03359	0.18197	-0.02785	0.03798
0.18621	-0.17158	0.03927	0.18621	0.09133	0.03739	0.18621	-0.04521	0.03589	0.18621	0.13967	0.03299	0.18621	-0.1636	0.03062	0.18621	0.01894	0.03123	0.18621	-0.05508	0.03136	0.18621	-0.08608	0.03416	0.18621	0.04804	0.03247	0.18621	-0.08147	0.03225	0.18621	0.10689	0.03197	0.18621	-0.02832	0.03631
0.19055	-0.17006	0.03752	0.19055	0.09087	0.03576	0.19055	-0.0447	0.03397	0.19055	0.13744	0.03129	0.19055	-0.16305	0.02885	0.19055	0.0174	0.0295	0.19055	-0.05548	0.02961	0.19055	-0.08637	0.03247	0.19055	0.04704	0.03076	0.19055	-0.08212	0.03058	0.19055	0.10519	0.0303	0.19055	-0.0288	0.0346
0.19498	-0.16847	0.03572	0.19498	0.09038	0.03407	0.19498	-0.04415	0.032	0.19498	0.13515	0.02954	0.19498	-0.16247	0.02703	0.19498	0.01582	0.02772	0.19498	-0.05589	0.02781	0.19498	-0.08665	0.03074	0.19498	0.046	0.02901	0.19498	-0.08278	0.02885	0.19498	0.10343	0.02859	0.19498	-0.02927	0.03284
0.19953	-0.16682	0.03387	0.19953	0.08987	0.03234	0.19953	-0.04358	0.02998	0.19953	0.13278	0.02774	0.19953	-0.16186	0.02517	0.19953	0.01421	0.02589	0.19953	-0.05631	0.02597	0.19953	-0.08691	0.02896	0.19953	0.04494	0.02722	0.19953	-0.08346	0.02708	0.19953	0.10162	0.02684	0.19953	-0.02975	0.03104
0.20417	-0.1651	0.03196	0.20417	0.08935	0.03056	0.20417	-0.04297	0.02792	0.20417	0.13033	0.0259	0.20417	-0.16122	0.02327	0.20417	0.01255	0.02402	0.20417	-0.05672	0.02408	0.20417	-0.08715	0.02713	0.20417	0.04385	0.02538	0.20417	-0.08414	0.02527	0.20417	0.09976	0.02504	0.20417	-0.03024	0.02919
0.20893	-0.16331	0.03	0.20893	0.0888	0.02873	0.20893	-0.04233	0.02581	0.20893	0.12781	0.02402	0.20893	-0.16055	0.02131	0.20893	0.01085	0.0221	0.20893	-0.05713	0.02215	0.20893	-0.08737	0.02526	0.20893	0.04272	0.0235	0.20893	-0.08485	0.02341	0.20893	0.09784	0.0232	0.20893	-0.03072	0.0273
0.2138	-0.16144	0.02799	0.2138	0.08823	0.02686	0.2138	-0.04166	0.02366	0.2138	0.12521	0.02209	0.2138	-0.15984	0.01932	0.2138	0.00912	0.02014	0.2138	-0.05754	0.02017	0.2138	-0.08756	0.02334	0.2138	0.04157	0.02158	0.2138	-0.08556	0.02151	0.2138	0.09588	0.02132	0.2138	-0.0312	0.02536
0.21878	-0.1595	0.02593	0.21878	0.08763	0.02493	0.21878	-0.04095	0.02147	0.21878	0.12253	0.02012	0.21878	-0.1591	0.01729	0.21878	0.00735	0.01813	0.21878	-0.05795	0.01815	0.21878	-0.08772	0.02139	0.21878	0.04039	0.01962	0.21878	-0.08629	0.01957	0.21878	0.09386	0.0194	0.21878	-0.03168	0.02338
0.22387	-0.15749	0.02382	0.22387	0.08702	0.02296	0.22387	-0.0402	0.01925	0.22387	0.11977	0.01812	0.22387	-0.15833	0.01521	0.22387	0.00555	0.01609	0.22387	-0.05835	0.01608	0.22387	-0.08785	0.01939	0.22387	0.03919	0.01762	0.22387	-0.08703	0.01758	0.22387	0.09179	0.01744	0.22387	-0.03215	0.02136
0.22909	-0.1554	0.02166	0.22909	0.08637	0.02094	0.22909	-0.03941	0.01699	0.22909	0.11693	0.01608	0.22909	-0.15751	0.0131	0.22909	0.00372	0.014	0.22909	-0.05874	0.01398	0.22909	-0.08794	0.01736	0.22909	0.03795	0.01559	0.22909	-0.08777	0.01556	0.22909	0.08967	0.01545	0.22909	-0.03261	0.0193
0.23442	-0.15322	0.01945	0.23442	0.0857	0.01888	0.23442	-0.03858	0.01469	0.23442	0.11402	0.01401	0.23442	-0.15666	0.01096	0.23442	0.00185	0.01188	0.23442	-0.05912	0.01184	0.23442	-0.08798	0.01529	0.23442	0.0367	0.01352	0.23442	-0.08853	0.0135	0.23442	0.08751	0.01343	0.23442	-0.03307	0.01721
0.23988	-0.15096	0.0172	0.23988	0.08501	0.01678	0.23988	-0.03771	0.01237	0.23988	0.11103	0.0119	0.23988	-0.15576	0.00878	0.23988	-3.85721E-5	0.00972	0.23988	-0.05949	0.00967	0.23988	-0.08797	0.01318	0.23988	0.03541	0.01143	0.23988	-0.08929	0.01141	0.23988	0.0853	0.01138	0.23988	-0.03351	0.01509
0.24547	-0.14862	0.01491	0.24547	0.08429	0.01464	0.24547	-0.03678	0.01003	0.24547	0.10796	0.00977	0.24547	-0.15482	0.00658	0.24547	-0.00195	0.00753	0.24547	-0.05985	0.00746	0.24547	-0.08791	0.01105	0.24547	0.0341	0.00931	0.24547	-0.09005	0.00929	0.24547	0.08304	0.00931	0.24547	-0.03393	0.01293
0.25119	-0.14619	0.01258	0.25119	0.08354	0.01246	0.25119	-0.03581	0.00766	0.25119	0.10482	0.00762	0.25119	-0.15384	0.00436	0.25119	-0.00389	0.00531	0.25119	-0.06018	0.00524	0.25119	-0.08779	0.00889	0.25119	0.03277	0.00717	0.25119	-0.09082	0.00715	0.25119	0.08074	0.00721	0.25119	-0.03434	0.01075
0.25704	-0.14368	0.01022	0.25704	0.08276	0.01025	0.25704	-0.03479	0.00529	0.25704	0.10161	0.00544	0.25704	-0.15281	0.00212	0.25704	-0.00584	0.00307	0.25704	-0.06049	0.00298	0.25704	-0.08761	0.00671	0.25704	0.03142	0.00502	0.25704	-0.09159	0.00498	0.25704	0.0784	0.00509	0.25704	-0.03473	0.00855
0.26303	-0.14107	0.00782	0.26303	0.08195	0.00801	0.26303	-0.03371	0.0029	0.26303	0.09832	0.00325	0.26303	-0.15173	-1.38275E-4	0.26303	-0.00781	8.15898E-4	0.26303	-0.06078	7.14368E-4	0.26303	-0.08735	0.00451	0.26303	0.03005	0.00285	0.26303	-0.09236	0.00279	0.26303	0.07602	0.00297	0.26303	-0.03509	0.00634
0.26915	-0.13838	0.0054	0.26915	0.08111	0.00575	0.26915	-0.03258	5.09185E-4	0.26915	0.09496	0.00105	0.26915	-0.1506	-0.0024	0.26915	-0.00978	-0.00146	0.26915	-0.06104	-0.00157	0.26915	-0.08701	0.0023	0.26915	0.02867	6.76936E-4	0.26915	-0.09313	5.9334E-4	0.26915	0.07361	8.28961E-4	0.26915	-0.03542	0.00411
