V=6^3									V=8^3									V=14^3									V=18^3																						
time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum														
0.03388	-0.2044	0.08158	0.03388	0.10153	0.07691	0.03388	-0.05464	0.08521	0.03388	0.19208	0.07603	0.03388	-0.17435	0.03388	0.37453	0.1988	0.03388	0.55509	0.1838	0.03388	0.49537	0.1564	0.03388	0.45204	0.20019	0.03388	0.32878	0.1832	0.03388	-0.41428	0.21185	0.03388	-0.48529	0.17994	0.03388	0.4022	0.21172	0.03388	-0.23672	0.19074	0.03388	-0.40821	0.19923	0.03388	-0.43636	0.19418	0.03388	0.31368	0.19836
0.03467	-0.20434	0.0815	0.03467	0.10151	0.07684	0.03467	-0.05463	0.08511	0.03467	0.19199	0.07595	0.03467	-0.17433	0.03467	0.37418	0.19834	0.03467	0.555	0.18316	0.03467	0.49514	0.15577	0.03467	0.45182	0.19954	0.03467	0.32863	0.18253	0.03467	-0.41407	0.2112	0.03467	-0.48511	0.17928	0.03467	0.40204	0.21104	0.03467	-0.2365	0.19003	0.03467	-0.408	0.19854	0.03467	-0.43605	0.19353	0.03467	0.31348	0.19769
0.03548	-0.20429	0.08142	0.03548	0.10149	0.07676	0.03548	-0.05462	0.08501	0.03548	0.19189	0.07586	0.03548	-0.17432	0.03548	0.37382	0.19787	0.03548	0.5549	0.1825	0.03548	0.4949	0.15511	0.03548	0.45158	0.19887	0.03548	0.32847	0.18183	0.03548	-0.41385	0.21052	0.03548	-0.48492	0.17859	0.03548	0.40187	0.21032	0.03548	-0.23626	0.18929	0.03548	-0.40778	0.19782	0.03548	-0.43572	0.19286	0.03548	0.31326	0.19698
0.03631	-0.20422	0.08134	0.03631	0.10147	0.07668	0.03631	-0.0546	0.0849	0.03631	0.19178	0.07577	0.03631	-0.1743	0.03631	0.37343	0.19737	0.03631	0.5548	0.1818	0.03631	0.49465	0.15442	0.03631	0.45134	0.19817	0.03631	0.32831	0.1811	0.03631	-0.41362	0.20981	0.03631	-0.48473	0.17788	0.03631	0.40169	0.20957	0.03631	-0.23602	0.18851	0.03631	-0.40756	0.19707	0.03631	-0.43537	0.19215	0.03631	0.31304	0.19624
0.03715	-0.20416	0.08124	0.03715	0.10145	0.0766	0.03715	-0.05459	0.08479	0.03715	0.19167	0.07568	0.03715	-0.17428	0.03715	0.37303	0.19685	0.03715	0.55469	0.18107	0.03715	0.49439	0.1537	0.03715	0.45109	0.19743	0.03715	0.32813	0.18034	0.03715	-0.41338	0.20907	0.03715	-0.48453	0.17713	0.03715	0.4015	0.20879	0.03715	-0.23577	0.1877	0.03715	-0.40732	0.19628	0.03715	-0.43501	0.19142	0.03715	0.31281	0.19547
0.03802	-0.2041	0.08115	0.03802	0.10143	0.07651	0.03802	-0.05457	0.08468	0.03802	0.19156	0.07558	0.03802	-0.17426	0.03802	0.37262	0.19631	0.03802	0.55458	0.18031	0.03802	0.49411	0.15295	0.03802	0.45082	0.19666	0.03802	0.32795	0.17955	0.03802	-0.41313	0.2083	0.03802	-0.48432	0.17634	0.03802	0.40131	0.20797	0.03802	-0.2355	0.18686	0.03802	-0.40708	0.19546	0.03802	-0.43464	0.19065	0.03802	0.31257	0.19466
0.0389	-0.20403	0.08105	0.0389	0.10141	0.07641	0.0389	-0.05455	0.08456	0.0389	0.19144	0.07547	0.0389	-0.17424	0.0389	0.37218	0.19575	0.0389	0.55446	0.17951	0.0389	0.49383	0.15217	0.0389	0.45054	0.19586	0.0389	0.32776	0.17872	0.0389	-0.41286	0.20749	0.0389	-0.4841	0.17553	0.0389	0.4011	0.20712	0.0389	-0.23522	0.18597	0.0389	-0.40682	0.1946	0.0389	-0.43424	0.18985	0.0389	0.31232	0.19382
0.03981	-0.20395	0.08095	0.03981	0.10138	0.07632	0.03981	-0.05454	0.08443	0.03981	0.19131	0.07536	0.03981	-0.17422	0.03981	0.37172	0.19516	0.03981	0.55434	0.17868	0.03981	0.49353	0.15135	0.03981	0.45025	0.19502	0.03981	0.32756	0.17785	0.03981	-0.41259	0.20665	0.03981	-0.48387	0.17467	0.03981	0.40089	0.20623	0.03981	-0.23493	0.18505	0.03981	-0.40655	0.19371	0.03981	-0.43383	0.18901	0.03981	0.31205	0.19295
0.04074	-0.20388	0.08084	0.04074	0.10136	0.07622	0.04074	-0.05452	0.0843	0.04074	0.19118	0.07525	0.04074	-0.1742	0.04074	0.37124	0.19454	0.04074	0.55421	0.17782	0.04074	0.49321	0.15049	0.04074	0.44994	0.19415	0.04074	0.32736	0.17695	0.04074	-0.4123	0.20577	0.04074	-0.48362	0.17378	0.04074	0.40066	0.2053	0.04074	-0.23463	0.18409	0.04074	-0.40627	0.19278	0.04074	-0.4334	0.18814	0.04074	0.31177	0.19203
0.04169	-0.2038	0.08073	0.04169	0.10134	0.07611	0.04169	-0.0545	0.08416	0.04169	0.19104	0.07513	0.04169	-0.17417	0.04169	0.37074	0.1939	0.04169	0.55407	0.17691	0.04169	0.49288	0.1496	0.04169	0.44962	0.19324	0.04169	0.32714	0.17601	0.04169	-0.412	0.20485	0.04169	-0.48337	0.17286	0.04169	0.40043	0.20434	0.04169	-0.23431	0.18309	0.04169	-0.40597	0.19181	0.04169	-0.43296	0.18723	0.04169	0.31148	0.19108
0.04266	-0.20371	0.08061	0.04266	0.10131	0.076	0.04266	-0.05448	0.08401	0.04266	0.19089	0.075	0.04266	-0.17415	0.04266	0.37022	0.19323	0.04266	0.55393	0.17597	0.04266	0.49254	0.14867	0.04266	0.44929	0.19229	0.04266	0.32692	0.17502	0.04266	-0.41168	0.2039	0.04266	-0.48311	0.17189	0.04266	0.40018	0.20333	0.04266	-0.23398	0.18205	0.04266	-0.40567	0.19079	0.04266	-0.43249	0.18628	0.04266	0.31118	0.19008
0.04365	-0.20363	0.08048	0.04365	0.10128	0.07588	0.04365	-0.05446	0.08386	0.04365	0.19074	0.07487	0.04365	-0.17412	0.04365	0.36967	0.19253	0.04365	0.55378	0.17499	0.04365	0.49218	0.1477	0.04365	0.44894	0.1913	0.04365	0.32668	0.174	0.04365	-0.41135	0.2029	0.04365	-0.48283	0.17088	0.04365	0.39992	0.20228	0.04365	-0.23364	0.18096	0.04365	-0.40535	0.18974	0.04365	-0.432	0.18529	0.04365	0.31086	0.18905
0.04467	-0.20354	0.08035	0.04467	0.10125	0.07576	0.04467	-0.05444	0.0837	0.04467	0.19058	0.07474	0.04467	-0.1741	0.04467	0.3691	0.1918	0.04467	0.55363	0.17396	0.04467	0.49181	0.14669	0.04467	0.44857	0.19027	0.04467	0.32643	0.17293	0.04467	-0.41101	0.20186	0.04467	-0.48254	0.16983	0.04467	0.39965	0.20119	0.04467	-0.23328	0.17983	0.04467	-0.40501	0.18864	0.04467	-0.43149	0.18426	0.04467	0.31053	0.18797
0.04571	-0.20344	0.08022	0.04571	0.10122	0.07563	0.04571	-0.05441	0.08353	0.04571	0.19042	0.07459	0.04571	-0.17407	0.04571	0.36851	0.19104	0.04571	0.55347	0.17289	0.04571	0.49142	0.14563	0.04571	0.44819	0.18919	0.04571	0.32617	0.17182	0.04571	-0.41065	0.20078	0.04571	-0.48224	0.16873	0.04571	0.39937	0.20005	0.04571	-0.2329	0.17865	0.04571	-0.40466	0.18749	0.04571	-0.43096	0.18319	0.04571	0.31018	0.18684
0.04677	-0.20334	0.08007	0.04677	0.10119	0.0755	0.04677	-0.05439	0.08336	0.04677	0.19024	0.07444	0.04677	-0.17404	0.04677	0.36788	0.19025	0.04677	0.5533	0.17177	0.04677	0.49101	0.14453	0.04677	0.44779	0.18807	0.04677	0.3259	0.17066	0.04677	-0.41027	0.19965	0.04677	-0.48192	0.16759	0.04677	0.39908	0.19886	0.04677	-0.23251	0.17742	0.04677	-0.40429	0.18629	0.04677	-0.4304	0.18207	0.04677	0.30982	0.18567
0.04786	-0.20323	0.07993	0.04786	0.10116	0.07536	0.04786	-0.05437	0.08318	0.04786	0.19006	0.07429	0.04786	-0.17401	0.04786	0.36723	0.18942	0.04786	0.55312	0.17061	0.04786	0.49058	0.14338	0.04786	0.44737	0.1869	0.04786	0.32562	0.16945	0.04786	-0.40988	0.19848	0.04786	-0.48159	0.1664	0.04786	0.39877	0.19762	0.04786	-0.2321	0.17614	0.04786	-0.40391	0.18505	0.04786	-0.42982	0.1809	0.04786	0.30944	0.18445
0.04898	-0.20313	0.07977	0.04898	0.10112	0.07522	0.04898	-0.05434	0.08299	0.04898	0.18987	0.07412	0.04898	-0.17397	0.04898	0.36655	0.18856	0.04898	0.55294	0.16939	0.04898	0.49014	0.14218	0.04898	0.44693	0.18568	0.04898	0.32533	0.16819	0.04898	-0.40946	0.19725	0.04898	-0.48124	0.16516	0.04898	0.39845	0.19633	0.04898	-0.23167	0.1748	0.04898	-0.40351	0.18375	0.04898	-0.42921	0.17969	0.04898	0.30905	0.18317
0.05012	-0.20301	0.07961	0.05012	0.10109	0.07506	0.05012	-0.05431	0.08279	0.05012	0.18967	0.07395	0.05012	-0.17394	0.05012	0.36584	0.18766	0.05012	0.55274	0.16813	0.05012	0.48967	0.14094	0.05012	0.44648	0.18441	0.05012	0.32502	0.16689	0.05012	-0.40903	0.19598	0.05012	-0.48087	0.16387	0.05012	0.39811	0.19499	0.05012	-0.23122	0.17341	0.05012	-0.40309	0.1824	0.05012	-0.42858	0.17843	0.05012	0.30863	0.18185
0.05129	-0.20289	0.07944	0.05129	0.10105	0.0749	0.05129	-0.05428	0.08258	0.05129	0.18947	0.07377	0.05129	-0.1739	0.05129	0.36509	0.18673	0.05129	0.55254	0.16681	0.05129	0.48919	0.13964	0.05129	0.446	0.18308	0.05129	0.3247	0.16552	0.05129	-0.40858	0.19465	0.05129	-0.48049	0.16252	0.05129	0.39776	0.19359	0.05129	-0.23076	0.17197	0.05129	-0.40265	0.18099	0.05129	-0.42792	0.17711	0.05129	0.3082	0.18047
0.05248	-0.20276	0.07926	0.05248	0.10101	0.07474	0.05248	-0.05425	0.08236	0.05248	0.18925	0.07358	0.05248	-0.17387	0.05248	0.36431	0.18576	0.05248	0.55232	0.16544	0.05248	0.48868	0.13828	0.05248	0.44549	0.1817	0.05248	0.32436	0.1641	0.05248	-0.40812	0.19327	0.05248	-0.4801	0.16112	0.05248	0.39739	0.19214	0.05248	-0.23027	0.17046	0.05248	-0.4022	0.17953	0.05248	-0.42724	0.17574	0.05248	0.30775	0.17904
0.0537	-0.20263	0.07907	0.0537	0.10097	0.07456	0.0537	-0.05422	0.08214	0.0537	0.18902	0.07339	0.0537	-0.17383	0.0537	0.3635	0.18475	0.0537	0.5521	0.16401	0.0537	0.48815	0.13687	0.0537	0.44497	0.18027	0.0537	0.32401	0.16263	0.0537	-0.40763	0.19184	0.0537	-0.47968	0.15966	0.0537	0.39701	0.19063	0.0537	-0.22976	0.1689	0.0537	-0.40172	0.17801	0.0537	-0.42652	0.17432	0.0537	0.30728	0.17755
0.05495	-0.20249	0.07888	0.05495	0.10092	0.07438	0.05495	-0.05419	0.0819	0.05495	0.18878	0.07318	0.05495	-0.17379	0.05495	0.36265	0.18369	0.05495	0.55187	0.16252	0.05495	0.4876	0.1354	0.05495	0.44442	0.17878	0.05495	0.32364	0.16109	0.05495	-0.40711	0.19035	0.05495	-0.47925	0.15815	0.05495	0.39661	0.18906	0.05495	-0.22924	0.16727	0.05495	-0.40122	0.17643	0.05495	-0.42577	0.17284	0.05495	0.30678	0.17599
0.05623	-0.20235	0.07867	0.05623	0.10088	0.07419	0.05623	-0.05415	0.08165	0.05623	0.18853	0.07297	0.05623	-0.17374	0.05623	0.36176	0.18259	0.05623	0.55162	0.16097	0.05623	0.48702	0.13388	0.05623	0.44385	0.17723	0.05623	0.32326	0.1595	0.05623	-0.40658	0.18879	0.05623	-0.47879	0.15657	0.05623	0.39619	0.18743	0.05623	-0.22868	0.16559	0.05623	-0.4007	0.17478	0.05623	-0.42499	0.1713	0.05623	0.30627	0.17438
0.05754	-0.2022	0.07846	0.05754	0.10083	0.07399	0.05754	-0.05412	0.08139	0.05754	0.18827	0.07274	0.05754	-0.1737	0.05754	0.36084	0.18145	0.05754	0.55137	0.15935	0.05754	0.48642	0.13229	0.05754	0.44325	0.17561	0.05754	0.32286	0.15784	0.05754	-0.40602	0.18718	0.05754	-0.47832	0.15494	0.05754	0.39575	0.18573	0.05754	-0.22811	0.16383	0.05754	-0.40016	0.17308	0.05754	-0.42418	0.1697	0.05754	0.30573	0.17271
0.05888	-0.20204	0.07824	0.05888	0.10078	0.07378	0.05888	-0.05408	0.08112	0.05888	0.188	0.07251	0.05888	-0.17365	0.05888	0.35987	0.18027	0.05888	0.5511	0.15767	0.05888	0.48579	0.13063	0.05888	0.44262	0.17393	0.05888	0.32244	0.15612	0.05888	-0.40544	0.18551	0.05888	-0.47782	0.15324	0.05888	0.39529	0.18397	0.05888	-0.22751	0.16201	0.05888	-0.3996	0.1713	0.05888	-0.42334	0.16804	0.05888	0.30517	0.17097
0.06026	-0.20187	0.078	0.06026	0.10073	0.07356	0.06026	-0.05404	0.08083	0.06026	0.18772	0.07227	0.06026	-0.1736	0.06026	0.35886	0.17903	0.06026	0.55082	0.15593	0.06026	0.48513	0.12891	0.06026	0.44196	0.17219	0.06026	0.322	0.15433	0.06026	-0.40483	0.18377	0.06026	-0.4773	0.15147	0.06026	0.39481	0.18215	0.06026	-0.22689	0.16012	0.06026	-0.39901	0.16946	0.06026	-0.42245	0.16631	0.06026	0.30458	0.16916
0.06166	-0.2017	0.07776	0.06166	0.10067	0.07334	0.06166	-0.05399	0.08054	0.06166	0.18742	0.07201	0.06166	-0.17355	0.06166	0.35781	0.17775	0.06166	0.55053	0.15411	0.06166	0.48445	0.12713	0.06166	0.44128	0.17038	0.06166	0.32155	0.15247	0.06166	-0.4042	0.18196	0.06166	-0.47676	0.14963	0.06166	0.39431	0.18025	0.06166	-0.22624	0.15815	0.06166	-0.39839	0.16755	0.06166	-0.42154	0.16452	0.06166	0.30397	0.16729
0.0631	-0.20152	0.0775	0.0631	0.10061	0.0731	0.0631	-0.05395	0.08023	0.0631	0.18711	0.07174	0.0631	-0.1735	0.0631	0.35671	0.17642	0.0631	0.55022	0.15223	0.0631	0.48373	0.12527	0.0631	0.44056	0.1685	0.0631	0.32107	0.15054	0.0631	-0.40353	0.18008	0.0631	-0.47619	0.14773	0.0631	0.39378	0.17828	0.0631	-0.22556	0.15612	0.0631	-0.39775	0.16556	0.0631	-0.42058	0.16266	0.0631	0.30333	0.16534
0.06457	-0.20133	0.07724	0.06457	0.10055	0.07285	0.06457	-0.0539	0.0799	0.06457	0.18678	0.07146	0.06457	-0.17344	0.06457	0.35556	0.17504	0.06457	0.5499	0.15027	0.06457	0.48299	0.12334	0.06457	0.43981	0.16655	0.06457	0.32058	0.14855	0.06457	-0.40284	0.17814	0.06457	-0.4756	0.14575	0.06457	0.39324	0.17624	0.06457	-0.22485	0.15401	0.06457	-0.39708	0.1635	0.06457	-0.41959	0.16074	0.06457	0.30266	0.16333
0.06607	-0.20113	0.07696	0.06607	0.10049	0.07259	0.06607	-0.05385	0.07957	0.06607	0.18644	0.07117	0.06607	-0.17338	0.06607	0.35436	0.17361	0.06607	0.54957	0.14823	0.06607	0.48221	0.12134	0.06607	0.43903	0.16452	0.06607	0.32006	0.14647	0.06607	-0.40212	0.17613	0.06607	-0.47498	0.1437	0.06607	0.39266	0.17413	0.06607	-0.22412	0.15182	0.06607	-0.39638	0.16137	0.06607	-0.41855	0.15874	0.06607	0.30196	0.16124
0.06761	-0.20092	0.07667	0.06761	0.10043	0.07231	0.06761	-0.0538	0.07921	0.06761	0.18608	0.07087	0.06761	-0.17332	0.06761	0.35311	0.17212	0.06761	0.54921	0.14612	0.06761	0.4814	0.11926	0.06761	0.43821	0.16242	0.06761	0.31952	0.14433	0.06761	-0.40137	0.17404	0.06761	-0.47433	0.14158	0.06761	0.39207	0.17194	0.06761	-0.22336	0.14956	0.06761	-0.39565	0.15916	0.06761	-0.41748	0.15667	0.06761	0.30123	0.15907
0.06918	-0.2007	0.07636	0.06918	0.10036	0.07203	0.06918	-0.05375	0.07884	0.06918	0.18571	0.07055	0.06918	-0.17325	0.06918	0.35181	0.17058	0.06918	0.54885	0.14393	0.06918	0.48056	0.1171	0.06918	0.43735	0.16024	0.06918	0.31896	0.14211	0.06918	-0.40058	0.17188	0.06918	-0.47365	0.13938	0.06918	0.39144	0.16968	0.06918	-0.22256	0.14721	0.06918	-0.39489	0.15687	0.06918	-0.41636	0.15453	0.06918	0.30047	0.15683
0.07079	-0.20048	0.07604	0.07079	0.10029	0.07173	0.07079	-0.05369	0.07846	0.07079	0.18532	0.07021	0.07079	-0.17318	0.07079	0.35045	0.16898	0.07079	0.54846	0.14165	0.07079	0.47968	0.11487	0.07079	0.43646	0.15799	0.07079	0.31837	0.13981	0.07079	-0.39977	0.16964	0.07079	-0.47294	0.1371	0.07079	0.39079	0.16733	0.07079	-0.22174	0.14479	0.07079	-0.3941	0.15451	0.07079	-0.41519	0.15231	0.07079	0.29968	0.15451
0.07244	-0.20024	0.07571	0.07244	0.10021	0.07142	0.07244	-0.05363	0.07805	0.07244	0.18491	0.06987	0.07244	-0.17311	0.07244	0.34903	0.16732	0.07244	0.54806	0.1393	0.07244	0.47877	0.11255	0.07244	0.43552	0.15565	0.07244	0.31776	0.13743	0.07244	-0.39891	0.16732	0.07244	-0.4722	0.13475	0.07244	0.39011	0.16491	0.07244	-0.22088	0.14228	0.07244	-0.39328	0.15206	0.07244	-0.41398	0.15002	0.07244	0.29885	0.15212
0.07413	-0.19999	0.07536	0.07413	0.10013	0.07109	0.07413	-0.05357	0.07763	0.07413	0.18449	0.0695	0.07413	-0.17304	0.07413	0.34755	0.16561	0.07413	0.54764	0.13685	0.07413	0.47782	0.11015	0.07413	0.43455	0.15323	0.07413	0.31712	0.13497	0.07413	-0.39803	0.16493	0.07413	-0.47143	0.13231	0.07413	0.3894	0.16241	0.07413	-0.21999	0.13969	0.07413	-0.39242	0.14953	0.07413	-0.41273	0.14765	0.07413	0.29799	0.14964
0.07586	-0.19973	0.075	0.07586	0.10005	0.07076	0.07586	-0.0535	0.07719	0.07586	0.18404	0.06912	0.07586	-0.17296	0.07586	0.34601	0.16383	0.07586	0.5472	0.13432	0.07586	0.47683	0.10766	0.07586	0.43352	0.15073	0.07586	0.31645	0.13243	0.07586	-0.3971	0.16246	0.07586	-0.47063	0.12979	0.07586	0.38866	0.15982	0.07586	-0.21906	0.13702	0.07586	-0.39153	0.14691	0.07586	-0.41142	0.1452	0.07586	0.29709	0.14708
0.07762	-0.19945	0.07462	0.07762	0.09996	0.0704	0.07762	-0.05344	0.07674	0.07762	0.18358	0.06873	0.07762	-0.17288	0.07762	0.34441	0.162	0.07762	0.54674	0.1317	0.07762	0.4758	0.10509	0.07762	0.43246	0.14815	0.07762	0.31576	0.1298	0.07762	-0.39614	0.1599	0.07762	-0.46978	0.12719	0.07762	0.38789	0.15716	0.07762	-0.21809	0.13426	0.07762	-0.3906	0.14422	0.07762	-0.41007	0.14268	0.07762	0.29615	0.14444
0.07943	-0.19917	0.07422	0.07943	0.09987	0.07003	0.07943	-0.05336	0.07626	0.07943	0.1831	0.06831	0.07943	-0.17279	0.07943	0.34273	0.1601	0.07943	0.54626	0.129	0.07943	0.47472	0.10243	0.07943	0.43135	0.14547	0.07943	0.31504	0.1271	0.07943	-0.39513	0.15727	0.07943	-0.4689	0.1245	0.07943	0.38708	0.15441	0.07943	-0.2171	0.13142	0.07943	-0.38963	0.14143	0.07943	-0.40867	0.14007	0.07943	0.29518	0.14172
0.08128	-0.19887	0.07381	0.08128	0.09978	0.06964	0.08128	-0.05329	0.07576	0.08128	0.18259	0.06788	0.08128	-0.1727	0.08128	0.34099	0.15814	0.08128	0.54575	0.12619	0.08128	0.47361	0.09968	0.08128	0.43018	0.14272	0.08128	0.31429	0.12431	0.08128	-0.39409	0.15455	0.08128	-0.46799	0.12173	0.08128	0.38623	0.15158	0.08128	-0.21606	0.12849	0.08128	-0.38862	0.13857	0.08128	-0.40721	0.13738	0.08128	0.29416	0.13891
0.08318	-0.19855	0.07338	0.08318	0.09968	0.06924	0.08318	-0.05321	0.07524	0.08318	0.18206	0.06743	0.08318	-0.1726	0.08318	0.33918	0.15612	0.08318	0.54523	0.1233	0.08318	0.47245	0.09684	0.08318	0.42897	0.13987	0.08318	0.31351	0.12143	0.08318	-0.393	0.15175	0.08318	-0.46703	0.11887	0.08318	0.38535	0.14866	0.08318	-0.21498	0.12548	0.08318	-0.38757	0.13561	0.08318	-0.4057	0.13462	0.08318	0.2931	0.13602
0.08511	-0.19823	0.07292	0.08511	0.09958	0.06882	0.08511	-0.05312	0.07469	0.08511	0.18151	0.06696	0.08511	-0.1725	0.08511	0.33729	0.15403	0.08511	0.54467	0.12031	0.08511	0.47124	0.09391	0.08511	0.4277	0.13694	0.08511	0.31269	0.11848	0.08511	-0.39187	0.14887	0.08511	-0.46603	0.11593	0.08511	0.38444	0.14566	0.08511	-0.21387	0.12238	0.08511	-0.38648	0.13257	0.08511	-0.40413	0.13177	0.08511	0.29199	0.13305
0.0871	-0.19788	0.07245	0.0871	0.09947	0.06838	0.0871	-0.05304	0.07413	0.0871	0.18093	0.06647	0.0871	-0.1724	0.0871	0.33533	0.15188	0.0871	0.5441	0.11723	0.0871	0.46999	0.09089	0.0871	0.42638	0.13392	0.0871	0.31185	0.11544	0.0871	-0.39069	0.14591	0.0871	-0.46498	0.11291	0.0871	0.38348	0.14258	0.0871	-0.21271	0.11919	0.0871	-0.38535	0.12945	0.0871	-0.40251	0.12885	0.0871	0.29084	0.13
0.08913	-0.19752	0.07196	0.08913	0.09936	0.06791	0.08913	-0.05294	0.07354	0.08913	0.18032	0.06596	0.08913	-0.17229	0.08913	0.33328	0.14967	0.08913	0.54349	0.11405	0.08913	0.46869	0.08778	0.08913	0.425	0.13081	0.08913	0.31096	0.11231	0.08913	-0.38946	0.14287	0.08913	-0.46389	0.1098	0.08913	0.38248	0.13942	0.08913	-0.21151	0.11592	0.08913	-0.38417	0.12624	0.08913	-0.40083	0.12584	0.08913	0.28964	0.12686
0.0912	-0.19715	0.07145	0.0912	0.09924	0.06743	0.0912	-0.05285	0.07292	0.0912	0.17969	0.06543	0.0912	-0.17217	0.0912	0.33115	0.14739	0.0912	0.54286	0.11078	0.0912	0.46734	0.08457	0.0912	0.42356	0.12762	0.0912	0.31005	0.10911	0.0912	-0.38819	0.13974	0.0912	-0.46275	0.1066	0.0912	0.38144	0.13618	0.0912	-0.21027	0.11257	0.0912	-0.38295	0.12295	0.0912	-0.3991	0.12276	0.0912	0.2884	0.12365
0.09333	-0.19675	0.07091	0.09333	0.09912	0.06693	0.09333	-0.05274	0.07228	0.09333	0.17904	0.06487	0.09333	-0.17205	0.09333	0.32894	0.14505	0.09333	0.5422	0.10741	0.09333	0.46593	0.08127	0.09333	0.42205	0.12433	0.09333	0.30909	0.10582	0.09333	-0.38687	0.13654	0.09333	-0.46157	0.10332	0.09333	0.38036	0.13286	0.09333	-0.20899	0.10914	0.09333	-0.38168	0.11958	0.09333	-0.3973	0.1196	0.09333	0.2871	0.12035
0.0955	-0.19634	0.07035	0.0955	0.09899	0.06641	0.0955	-0.05264	0.07161	0.0955	0.17835	0.06429	0.0955	-0.17192	0.0955	0.32664	0.14264	0.0955	0.54152	0.10394	0.0955	0.46448	0.07788	0.0955	0.42048	0.12096	0.0955	0.3081	0.10245	0.0955	-0.38549	0.13326	0.0955	-0.46033	0.09996	0.0955	0.37922	0.12946	0.0955	-0.20766	0.10564	0.0955	-0.38036	0.11612	0.0955	-0.39545	0.11636	0.0955	0.28575	0.11698
0.09772	-0.19591	0.06977	0.09772	0.09885	0.06586	0.09772	-0.05252	0.07091	0.09772	0.17763	0.06369	0.09772	-0.17179	0.09772	0.32426	0.14017	0.09772	0.54079	0.10038	0.09772	0.46297	0.0744	0.09772	0.41884	0.11751	0.09772	0.30707	0.09901	0.09772	-0.38406	0.1299	0.09772	-0.45904	0.09652	0.09772	0.37805	0.12599	0.09772	-0.20629	0.10205	0.09772	-0.379	0.11259	0.09772	-0.39353	0.11305	0.09772	0.28435	0.11353
0.1	-0.19546	0.06916	0.1	0.09871	0.0653	0.1	-0.0524	0.07019	0.1	0.17689	0.06306	0.1	-0.17165	0.1	0.32177	0.13764	0.1	0.54004	0.09672	0.1	0.46141	0.07083	0.1	0.41714	0.11397	0.1	0.306	0.09549	0.1	-0.38258	0.12647	0.1	-0.45769	0.09301	0.1	0.37682	0.12244	0.1	-0.20487	0.09839	0.1	-0.37758	0.10898	0.1	-0.39156	0.10967	0.1	0.28289	0.11001
0.10233	-0.19499	0.06852	0.10233	0.09856	0.0647	0.10233	-0.05228	0.06943	0.10233	0.17611	0.0624	0.10233	-0.1715	0.10233	0.3192	0.13504	0.10233	0.53925	0.09297	0.10233	0.45979	0.06717	0.10233	0.41536	0.11035	0.10233	0.30489	0.09191	0.10233	-0.38104	0.12297	0.10233	-0.45629	0.08941	0.10233	0.37554	0.11883	0.10233	-0.2034	0.09467	0.10233	-0.37611	0.10531	0.10233	-0.38952	0.10622	0.10233	0.28138	0.10642
0.10471	-0.1945	0.06786	0.10471	0.09841	0.06408	0.10471	-0.05215	0.06864	0.10471	0.17529	0.06172	0.10471	-0.17135	0.10471	0.31652	0.13239	0.10471	0.53843	0.08913	0.10471	0.45811	0.06343	0.10471	0.4135	0.10665	0.10471	0.30374	0.08825	0.10471	-0.37944	0.1194	0.10471	-0.45483	0.08575	0.10471	0.37421	0.11515	0.10471	-0.20189	0.09088	0.10471	-0.37458	0.10156	0.10471	-0.38742	0.10271	0.10471	0.27981	0.10277
0.10715	-0.19399	0.06717	0.10715	0.09825	0.06344	0.10715	-0.05201	0.06782	0.10715	0.17444	0.06101	0.10715	-0.17118	0.10715	0.31375	0.12968	0.10715	0.53757	0.0852	0.10715	0.45637	0.0596	0.10715	0.41157	0.10288	0.10715	0.30255	0.08453	0.10715	-0.37779	0.11577	0.10715	-0.45331	0.08202	0.10715	0.37282	0.11142	0.10715	-0.20034	0.08703	0.10715	-0.373	0.09775	0.10715	-0.38526	0.09914	0.10715	0.27817	0.09906
0.10965	-0.19345	0.06645	0.10965	0.09808	0.06276	0.10965	-0.05186	0.06697	0.10965	0.17356	0.06027	0.10965	-0.17101	0.10965	0.31087	0.12691	0.10965	0.53667	0.08118	0.10965	0.45458	0.05569	0.10965	0.40955	0.09903	0.10965	0.30131	0.08076	0.10965	-0.37607	0.11207	0.10965	-0.45172	0.07822	0.10965	0.37138	0.10762	0.10965	-0.19873	0.08312	0.10965	-0.37137	0.09388	0.10965	-0.38303	0.09551	0.10965	0.27648	0.09529
0.1122	-0.19288	0.0657	0.1122	0.09791	0.06206	0.1122	-0.05171	0.06608	0.1122	0.17264	0.0595	0.1122	-0.17083	0.1122	0.30789	0.12409	0.1122	0.53573	0.07708	0.1122	0.45272	0.0517	0.1122	0.40745	0.09512	0.1122	0.30002	0.07693	0.1122	-0.3743	0.10833	0.1122	-0.45007	0.07437	0.1122	0.36988	0.10378	0.1122	-0.19708	0.07917	0.1122	-0.36968	0.08996	0.1122	-0.38074	0.09183	0.1122	0.27472	0.09147
